Year,HeadacheType,Country,StateProvince,AgeRangeLower,AgeRangeUpper,Ethnicity,Gender,Race,AffectedCount,AffectedMarginOfError,SoughtHelpCount,Source
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Female,White only,250,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Male,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Male,Asian only,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Male,Black/African American only,21,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Male,Other single and multiple races,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,69,69,Not Hispanic,Male,White only,189,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Don't Know,Female,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Female,Not Ascertained,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Female,White only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Male,AIAN and any other group,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic (all other groups),Male,White only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic/Mexican/Mexican American,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic/Mexican/Mexican American,Female,Not Ascertained,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic/Mexican/Mexican American,Female,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic/Mexican/Mexican American,Male,Not Ascertained,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Hispanic/Mexican/Mexican American,Male,White only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,AIAN only,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,Asian only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,Black/African American only,22,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,Other single and multiple races,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Female,White only,262,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Male,AIAN and any other group,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Male,AIAN only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Male,Asian only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Male,Black/African American only,30,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,70,70,Not Hispanic,Male,White only,187,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic (all other groups),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic (all other groups),Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic (all other groups),Female,White only,10,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic (all other groups),Male,White only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic/Mexican/Mexican American,Female,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic/Mexican/Mexican American,Female,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic/Mexican/Mexican American,Male,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Hispanic/Mexican/Mexican American,Male,White only,8,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Female,Asian only,9,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Female,Black/African American only,33,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Female,Other single and multiple races,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Female,White only,233,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Male,AIAN and any other group,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Male,AIAN only,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Male,Asian only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Male,Black/African American only,25,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,71,71,Not Hispanic,Male,White only,202,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Don't Know,Female,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic (all other groups),Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic (all other groups),Female,White only,3,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic (all other groups),Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic (all other groups),Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic (all other groups),Male,White only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic/Mexican/Mexican American,Female,Not Ascertained,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic/Mexican/Mexican American,Female,White only,5,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic/Mexican/Mexican American,Male,Not Ascertained,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Hispanic/Mexican/Mexican American,Male,White only,4,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Ascertained,Male,White only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Female,AIAN and any other group,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Female,Asian only,16,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Female,Black/African American only,31,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Female,White only,243,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Male,AIAN and any other group,1,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Male,Asian only,6,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Male,Black/African American only,23,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Male,Other single and multiple races,2,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
2019,Severe Headache/Migraine,United States,N/A,72,72,Not Hispanic,Male,White only,204,-1,-1,"National Health Interview Survey, 2019, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/2019nhis.htm"
